Algoritmo,Base,Repeticao,D,Dp,Dn,Atributos,I,Tempo,Testes,Seed,WRAcc,size,TP,FP,SUPP,Qg,Chi_Quad,p_value,Lift,DiffSup,K,GrowthRate,OddsRatio,cov,conf,supp,suppP,suppN
Aleatorio3M,alon-pn-freq-2,7,62,40,22,2000,4000,14.211,3000000,117705823,0.138501561,2,24.2,0,0.75,24.2,21.85300434,3.48E-06,1.55,0.605,5,Infinity,Infinity,0.390322581,1,0.390322581,0.605,0
Aleatorio3M,alon-pn-freq-2,8,62,40,22,2000,4000,15.616,3000000,112131119,0.124765869,2,21.8,0,0.85,21.8,18.49717073,1.77E-05,1.55,0.545,5,Infinity,Infinity,0.351612903,1,0.351612903,0.545,0
Aleatorio3M,alon-pn-freq-2,9,62,40,22,2000,4000,13.292,3000000,108626351,0.127055151,2,22.2,0,0.75,22.2,19.0392733,1.47E-05,1.55,0.555,5,Infinity,Infinity,0.358064516,1,0.358064516,0.555,0
Aleatorio3M,alon-pn-freq-2,10,62,40,22,2000,4000,11.92,3000000,107980007,0.128199792,2,22.4,0,0.775,22.4,19.29710256,1.18E-05,1.55,0.56,5,Infinity,Infinity,0.361290323,1,0.361290323,0.56,0
Aleatorio3M,alon-pn-freq-4,1,62,40,22,2000,8000,9.126,3000000,179424673,0.089281998,1,15.6,0,0.9,15.6,11.46971323,7.32E-04,1.55,0.39,5,Infinity,Infinity,0.251612903,1,0.251612903,0.39,0
Aleatorio3M,alon-pn-freq-4,2,62,40,22,2000,8000,8.924,3000000,125164703,0.089281998,1,15.6,0,0.9,15.6,11.46971323,7.32E-04,1.55,0.39,5,Infinity,Infinity,0.251612903,1,0.251612903,0.39,0
Aleatorio3M,alon-pn-freq-4,3,62,40,22,2000,8000,8.986,3000000,132011827,0.089281998,1,15.6,0,0.85,15.6,11.46971323,7.32E-04,1.55,0.39,5,Infinity,Infinity,0.251612903,1,0.251612903,0.39,0
Aleatorio3M,alon-pn-freq-4,4,62,40,22,2000,8000,9.797,3000000,124987441,0.089281998,1,15.6,0,0.85,15.6,11.46971323,7.32E-04,1.55,0.39,5,Infinity,Infinity,0.251612903,1,0.251612903,0.39,0
Aleatorio3M,alon-pn-freq-4,5,62,40,22,2000,8000,11.654,3000000,123979721,0.089281998,1,15.6,0,0.925,15.6,11.46971323,7.32E-04,1.55,0.39,5,Infinity,Infinity,0.251612903,1,0.251612903,0.39,0
Aleatorio3M,alon-pn-freq-4,6,62,40,22,2000,8000,7.379,3000000,119777719,0.089281998,1,15.6,0,0.875,15.6,11.46971323,7.32E-04,1.55,0.39,5,Infinity,Infinity,0.251612903,1,0.251612903,0.39,0
Aleatorio3M,alon-pn-freq-4,7,62,40,22,2000,8000,7.987,3000000,117705823,0.089281998,1,15.6,0,0.85,15.6,11.46971323,7.32E-04,1.55,0.39,5,Infinity,Infinity,0.251612903,1,0.251612903,0.39,0
Aleatorio3M,alon-pn-freq-4,8,62,40,22,2000,8000,11.265,3000000,112131119,0.089281998,1,15.6,0,0.875,15.6,11.46971323,7.32E-04,1.55,0.39,5,Infinity,Infinity,0.251612903,1,0.251612903,0.39,0
Aleatorio3M,alon-pn-freq-4,9,62,40,22,2000,8000,12.012,3000000,108626351,0.089281998,1,15.6,0,0.9,15.6,11.46971323,7.32E-04,1.55,0.39,5,Infinity,Infinity,0.251612903,1,0.251612903,0.39,0
Aleatorio3M,alon-pn-freq-4,10,62,40,22,2000,8000,11.372,3000000,107980007,0.089281998,1,15.6,0,0.925,15.6,11.46971323,7.32E-04,1.55,0.39,5,Infinity,Infinity,0.251612903,1,0.251612903,0.39,0
Aleatorio3M,alon-pn-freq-8,1,62,40,22,2000,16000,10.592,3000000,179424673,0.04578564,1,8,0,0.6,8,5.051851852,0.024599633,1.55,0.2,5,Infinity,Infinity,0.129032258,1,0.129032258,0.2,0
Aleatorio3M,alon-pn-freq-8,2,62,40,22,2000,16000,10.234,3000000,125164703,0.04578564,1,8,0,0.65,8,5.051851852,0.024599633,1.55,0.2,5,Infinity,Infinity,0.129032258,1,0.129032258,0.2,0
Aleatorio3M,alon-pn-freq-8,3,62,40,22,2000,16000,10.046,3000000,132011827,0.04578564,1,8,0,0.7,8,5.051851852,0.024599633,1.55,0.2,5,Infinity,Infinity,0.129032258,1,0.129032258,0.2,0
Aleatorio3M,alon-pn-freq-8,4,62,40,22,2000,16000,10,3000000,124987441,0.04578564,1,8,0,0.625,8,5.051851852,0.024599633,1.55,0.2,5,Infinity,Infinity,0.129032258,1,0.129032258,0.2,0
Aleatorio3M,alon-pn-freq-8,5,62,40,22,2000,16000,9.969,3000000,123979721,0.04578564,1,8,0,0.7,8,5.051851852,0.024599633,1.55,0.2,5,Infinity,Infinity,0.129032258,1,0.129032258,0.2,0
Aleatorio3M,alon-pn-freq-8,6,62,40,22,2000,16000,9.891,3000000,119777719,0.04578564,1,8,0,0.675,8,5.051851852,0.024599633,1.55,0.2,5,Infinity,Infinity,0.129032258,1,0.129032258,0.2,0
Aleatorio3M,alon-pn-freq-8,7,62,40,22,2000,16000,9.859,3000000,117705823,0.04578564,1,8,0,0.675,8,5.051851852,0.024599633,1.55,0.2,5,Infinity,Infinity,0.129032258,1,0.129032258,0.2,0
Aleatorio3M,alon-pn-freq-8,8,62,40,22,2000,16000,10.155,3000000,112131119,0.04578564,1,8,0,0.625,8,5.051851852,0.024599633,1.55,0.2,5,Infinity,Infinity,0.129032258,1,0.129032258,0.2,0
Aleatorio3M,alon-pn-freq-8,9,62,40,22,2000,16000,11.107,3000000,108626351,0.04578564,1,8,0,0.7,8,5.051851852,0.024599633,1.55,0.2,5,Infinity,Infinity,0.129032258,1,0.129032258,0.2,0
Aleatorio3M,alon-pn-freq-8,10,62,40,22,2000,16000,10.499,3000000,107980007,0.04578564,1,8,0,0.65,8,5.051851852,0.024599633,1.55,0.2,5,Infinity,Infinity,0.129032258,1,0.129032258,0.2,0
Aleatorio3M,alon-pn-width-2,1,62,40,22,2000,4000,11.7,3000000,179424673,0.09157128,1.6,16,0,0.675,16,11.86956193,6.04E-04,1.55,0.4,5,Infinity,Infinity,0.258064516,1,0.258064516,0.4,0
Aleatorio3M,alon-pn-width-2,2,62,40,22,2000,4000,11.513,3000000,125164703,0.09157128,1.6,16,0,0.725,16,11.87825429,6.36E-04,1.55,0.4,5,Infinity,Infinity,0.258064516,1,0.258064516,0.4,0
Aleatorio3M,alon-pn-width-2,3,62,40,22,2000,4000,11.295,3000000,132011827,0.092715921,1.4,16.2,0,0.8,16.2,12.09180985,6.07E-04,1.55,0.405,5,Infinity,Infinity,0.261290323,1,0.261290323,0.405,0
Aleatorio3M,alon-pn-width-2,4,62,40,22,2000,4000,11.138,3000000,124987441,0.090426639,1.6,15.8,0,0.725,15.8,11.67398376,6.84E-04,1.55,0.395,5,Infinity,Infinity,0.25483871,1,0.25483871,0.395,0
Aleatorio3M,alon-pn-width-2,5,62,40,22,2000,4000,11.185,3000000,123979721,0.090426639,1.4,15.8,0,0.725,15.8,11.69196115,7.35E-04,1.55,0.395,5,Infinity,Infinity,0.25483871,1,0.25483871,0.395,0
Aleatorio3M,alon-pn-width-2,6,62,40,22,2000,4000,11.092,3000000,119777719,0.093860562,1.6,16.4,0,0.775,16.4,12.28738802,5.27E-04,1.55,0.41,5,Infinity,Infinity,0.264516129,1,0.264516129,0.41,0
Aleatorio3M,alon-pn-width-2,7,62,40,22,2000,4000,11.076,3000000,117705823,0.090426639,1.4,15.8,0,0.75,15.8,11.72802044,8.46E-04,1.55,0.395,5,Infinity,Infinity,0.25483871,1,0.25483871,0.395,0
Aleatorio3M,alon-pn-width-2,8,62,40,22,2000,4000,12.948,3000000,112131119,0.097294485,2,17,0,0.7,17,12.90079227,3.71E-04,1.55,0.425,5,Infinity,Infinity,0.274193548,1,0.274193548,0.425,0
Aleatorio3M,alon-pn-width-2,9,62,40,22,2000,4000,11.856,3000000,108626351,0.089281998,1.4,15.6,0,0.775,15.6,11.46971323,7.32E-04,1.55,0.39,5,Infinity,Infinity,0.251612903,1,0.251612903,0.39,0
Aleatorio3M,alon-pn-width-2,10,62,40,22,2000,4000,11.638,3000000,107980007,0.092715921,1.6,16.2,0,0.675,16.2,12.07383246,5.56E-04,1.55,0.405,5,Infinity,Infinity,0.261290323,1,0.261290323,0.405,0
Aleatorio3M,alon-pn-width-4,1,62,40,22,2000,7909,10.998,3000000,179424673,0.099583767,1.8,17.4,0,0.85,17.4,13.32855117,3.06E-04,1.55,0.435,5,Infinity,Infinity,0.280645161,1,0.280645161,0.435,0
Aleatorio3M,alon-pn-width-4,2,62,40,22,2000,7909,10.78,3000000,125164703,0.093860562,1.8,16.4,0,0.9,16.4,12.29608038,5.58E-04,1.55,0.41,5,Infinity,Infinity,0.264516129,1,0.264516129,0.41,0
Aleatorio3M,alon-pn-width-4,3,62,40,22,2000,7909,10.639,3000000,132011827,0.089281998,1.8,15.6,0,0.85,15.6,11.47840559,7.63E-04,1.55,0.39,5,Infinity,Infinity,0.251612903,1,0.251612903,0.39,0
Aleatorio3M,alon-pn-width-4,4,62,40,22,2000,7909,10.514,3000000,124987441,0.096149844,1.8,16.8,0,0.875,16.8,12.68723671,4.00E-04,1.55,0.42,5,Infinity,Infinity,0.270967742,1,0.270967742,0.42,0
Aleatorio3M,alon-pn-width-4,5,62,40,22,2000,7909,10.546,3000000,123979721,0.10301769,1.8,18,0,0.85,18,14.02178909,2.62E-04,1.55,0.45,5,Infinity,Infinity,0.290322581,1,0.290322581,0.45,0
Aleatorio3M,alon-pn-width-4,6,62,40,22,2000,7909,10.453,3000000,119777719,0.099583767,1.8,17.4,0,0.9,17.4,13.32855117,3.06E-04,1.55,0.435,5,Infinity,Infinity,0.280645161,1,0.280645161,0.435,0
Aleatorio3M,alon-pn-width-4,7,62,40,22,2000,7909,10.28,3000000,117705823,0.10301769,2,18,0,0.875,18,13.99044075,2.31E-04,1.55,0.45,5,Infinity,Infinity,0.290322581,1,0.290322581,0.45,0
Aleatorio3M,alon-pn-width-4,8,62,40,22,2000,7909,10.156,3000000,112131119,0.09157128,2,16,0,0.875,16,11.87825429,6.36E-04,1.55,0.4,5,Infinity,Infinity,0.258064516,1,0.258064516,0.4,0
Aleatorio3M,alon-pn-width-4,9,62,40,22,2000,7909,11.715,3000000,108626351,0.098439126,1.8,17.2,0,0.875,17.2,13.1050628,3.22E-04,1.55,0.43,5,Infinity,Infinity,0.277419355,1,0.277419355,0.43,0
Aleatorio3M,alon-pn-width-4,10,62,40,22,2000,7909,11.03,3000000,107980007,0.095005203,1.8,16.6,0,0.825,16.6,12.47368116,4.28E-04,1.55,0.415,5,Infinity,Infinity,0.267741935,1,0.267741935,0.415,0
Aleatorio3M,alon-pn-width-8,1,62,40,22,2000,14734,10.359,3000000,179424673,0.081269511,1.8,14.2,0,0.65,14.2,10.13326241,0.001483815,1.55,0.355,5,Infinity,Infinity,0.229032258,1,0.229032258,0.355,0
Aleatorio3M,alon-pn-width-8,2,62,40,22,2000,14734,10.296,3000000,125164703,0.085848075,1.8,15,0,0.775,15,10.89112781,0.001019392,1.55,0.375,5,Infinity,Infinity,0.241935484,1,0.241935484,0.375,0
Aleatorio3M,alon-pn-width-8,3,62,40,22,2000,14734,9.953,3000000,132011827,0.082414152,1.8,14.4,0,0.675,14.4,10.32069149,0.001355491,1.55,0.36,5,Infinity,Infinity,0.232258065,1,0.232258065,0.36,0
Aleatorio3M,alon-pn-width-8,4,62,40,22,2000,14734,9.999,3000000,124987441,0.085848075,1.8,15,0,0.775,15,10.90796927,0.001099407,1.55,0.375,5,Infinity,Infinity,0.241935484,1,0.241935484,0.375,0
Aleatorio3M,alon-pn-width-8,5,62,40,22,2000,14734,10,3000000,123979721,0.095213319,1.8,17,0.2,0.8,14.3,12.89010292,0.001157829,1.538928571,0.415909091,5,Infinity,Infinity,0.277419355,0.992857143,0.274193548,0.425,0.009090909
Aleatorio3M,alon-pn-width-8,6,62,40,22,2000,14734,9.859,3000000,119777719,0.083558793,1.8,14.6,0,0.725,14.6,10.50812057,0.001227168,1.55,0.365,5,Infinity,Infinity,0.235483871,1,0.235483871,0.365,0
Aleatorio3M,alon-pn-width-8,7,62,40,22,2000,14734,9.813,3000000,117705823,0.092715921,1.8,16.2,0,0.725,16.2,12.11972005,6.69E-04,1.55,0.405,5,Infinity,Infinity,0.261290323,1,0.261290323,0.405,0
Aleatorio3M,alon-pn-width-8,8,62,40,22,2000,14734,9.828,3000000,112131119,0.096149844,1.8,16.8,0,0.875,16.8,12.72443194,4.82E-04,1.55,0.42,5,Infinity,Infinity,0.270967742,1,0.270967742,0.42,0
Aleatorio3M,alon-pn-width-8,9,62,40,22,2000,14734,9.391,3000000,108626351,0.085848075,1.8,15,0,0.675,15,10.88297872,9.71E-04,1.55,0.375,5,Infinity,Infinity,0.241935484,1,0.241935484,0.375,0
Aleatorio3M,alon-pn-width-8,10,62,40,22,2000,14734,11.013,3000000,107980007,0.083558793,1.8,14.6,0,0.775,14.6,10.50812057,0.001227168,1.55,0.365,5,Infinity,Infinity,0.235483871,1,0.235483871,0.365,0
Aleatorio3M,borovecki-pn-freq-2,1,31,17,14,22283,44566,10.499,3000000,179424673,0.221436004,1,15.2,0,1,15.2,24.59333333,8.34E-07,1.823529412,0.894117647,5,Infinity,Infinity,0.490322581,1,0.490322581,0.894117647,0
Aleatorio3M,borovecki-pn-freq-2,2,31,17,14,22283,44566,10.67,3000000,125164703,0.221436004,1,15.2,0,1,15.2,24.59333333,8.34E-07,1.823529412,0.894117647,5,Infinity,Infinity,0.490322581,1,0.490322581,0.894117647,0
Aleatorio3M,borovecki-pn-freq-2,3,31,17,14,22283,44566,10.593,3000000,132011827,0.221436004,1,15.2,0,1,15.2,24.59333333,8.34E-07,1.823529412,0.894117647,5,Infinity,Infinity,0.490322581,1,0.490322581,0.894117647,0
Aleatorio3M,borovecki-pn-freq-2,4,31,17,14,22283,44566,10.67,3000000,124987441,0.221436004,1,15.2,0,1,15.2,24.59333333,8.34E-07,1.823529412,0.894117647,5,Infinity,Infinity,0.490322581,1,0.490322581,0.894117647,0
Aleatorio3M,borovecki-pn-freq-2,5,31,17,14,22283,44566,10.733,3000000,123979721,0.221436004,1,15.2,0,1,15.2,24.59333333,8.34E-07,1.823529412,0.894117647,5,Infinity,Infinity,0.490322581,1,0.490322581,0.894117647,0
Aleatorio3M,borovecki-pn-freq-2,6,31,17,14,22283,44566,10.795,3000000,119777719,0.221436004,1,15.2,0,1,15.2,24.59333333,8.34E-07,1.823529412,0.894117647,5,Infinity,Infinity,0.490322581,1,0.490322581,0.894117647,0
Aleatorio3M,borovecki-pn-freq-2,7,31,17,14,22283,44566,10.889,3000000,117705823,0.221436004,1,15.2,0,1,15.2,24.59333333,8.34E-07,1.823529412,0.894117647,5,Infinity,Infinity,0.490322581,1,0.490322581,0.894117647,0
Aleatorio3M,borovecki-pn-freq-2,8,31,17,14,22283,44566,10.842,3000000,112131119,0.221436004,1,15.2,0,1,15.2,24.59333333,8.34E-07,1.823529412,0.894117647,5,Infinity,Infinity,0.490322581,1,0.490322581,0.894117647,0
Aleatorio3M,borovecki-pn-freq-2,9,31,17,14,22283,44566,10.702,3000000,108626351,0.221436004,1,15.2,0,1,15.2,24.59333333,8.34E-07,1.823529412,0.894117647,5,Infinity,Infinity,0.490322581,1,0.490322581,0.894117647,0
Aleatorio3M,borovecki-pn-freq-2,10,31,17,14,22283,44566,5.116,3000000,107980007,0.221436004,1,15.2,0,1,15.2,24.59333333,8.34E-07,1.823529412,0.894117647,5,Infinity,Infinity,0.490322581,1,0.490322581,0.894117647,0
Aleatorio3M,borovecki-pn-freq-4,1,31,17,14,22283,89132,5.008,3000000,179424673,0.131113424,1,9,0,0.941176471,9,10.44385027,0.001230585,1.823529412,0.529411765,5,Infinity,Infinity,0.290322581,1,0.290322581,0.529411765,0
Aleatorio3M,borovecki-pn-freq-4,2,31,17,14,22283,89132,10.545,3000000,125164703,0.131113424,1,9,0,1,9,10.44385027,0.001230585,1.823529412,0.529411765,5,Infinity,Infinity,0.290322581,1,0.290322581,0.529411765,0
Aleatorio3M,borovecki-pn-freq-4,3,31,17,14,22283,89132,10.062,3000000,132011827,0.131113424,1,9,0,0.941176471,9,10.44385027,0.001230585,1.823529412,0.529411765,5,Infinity,Infinity,0.290322581,1,0.290322581,0.529411765,0
Aleatorio3M,borovecki-pn-freq-4,4,31,17,14,22283,89132,9.61,3000000,124987441,0.131113424,1,9,0,0.882352941,9,10.44385027,0.001230585,1.823529412,0.529411765,5,Infinity,Infinity,0.290322581,1,0.290322581,0.529411765,0
Aleatorio3M,borovecki-pn-freq-4,5,31,17,14,22283,89132,4.196,3000000,123979721,0.131113424,1,9,0,1,9,10.44385027,0.001230585,1.823529412,0.529411765,5,Infinity,Infinity,0.290322581,1,0.290322581,0.529411765,0
Aleatorio3M,borovecki-pn-freq-4,6,31,17,14,22283,89132,6.349,3000000,119777719,0.131113424,1,9,0,1,9,10.44385027,0.001230585,1.823529412,0.529411765,5,Infinity,Infinity,0.290322581,1,0.290322581,0.529411765,0
Aleatorio3M,borovecki-pn-freq-4,7,31,17,14,22283,89132,6.287,3000000,117705823,0.131113424,1,9,0,1,9,10.44385027,0.001230585,1.823529412,0.529411765,5,Infinity,Infinity,0.290322581,1,0.290322581,0.529411765,0
Aleatorio3M,borovecki-pn-freq-4,8,31,17,14,22283,89132,6.334,3000000,112131119,0.131113424,1,9,0,0.941176471,9,10.44385027,0.001230585,1.823529412,0.529411765,5,Infinity,Infinity,0.290322581,1,0.290322581,0.529411765,0
Aleatorio3M,borovecki-pn-freq-4,9,31,17,14,22283,89132,6.115,3000000,108626351,0.131113424,1,9,0,0.941176471,9,10.44385027,0.001230585,1.823529412,0.529411765,5,Infinity,Infinity,0.290322581,1,0.290322581,0.529411765,0
Aleatorio3M,borovecki-pn-freq-4,10,31,17,14,22283,89132,6.505,3000000,107980007,0.131113424,1,9,0,1,9,10.44385027,0.001230585,1.823529412,0.529411765,5,Infinity,Infinity,0.290322581,1,0.290322581,0.529411765,0
Aleatorio3M,borovecki-pn-freq-8,1,31,17,14,22283,178257,5.335,3000000,179424673,0.090322581,1,6.2,0,0.882352941,6.2,6.390862745,0.011921749,1.823529412,0.364705882,5,Infinity,Infinity,0.2,1,0.2,0.364705882,0
Aleatorio3M,borovecki-pn-freq-8,2,31,17,14,22283,178257,5.757,3000000,125164703,0.090322581,1,6.2,0,0.823529412,6.2,6.390862745,0.011921749,1.823529412,0.364705882,5,Infinity,Infinity,0.2,1,0.2,0.364705882,0
Aleatorio3M,borovecki-pn-freq-8,3,31,17,14,22283,178257,5.616,3000000,132011827,0.090322581,1,6.2,0,0.823529412,6.2,6.390862745,0.011921749,1.823529412,0.364705882,5,Infinity,Infinity,0.2,1,0.2,0.364705882,0
Aleatorio3M,borovecki-pn-freq-8,4,31,17,14,22283,178257,5.897,3000000,124987441,0.090322581,1,6.2,0,0.882352941,6.2,6.390862745,0.011921749,1.823529412,0.364705882,5,Infinity,Infinity,0.2,1,0.2,0.364705882,0
Aleatorio3M,borovecki-pn-freq-8,5,31,17,14,22283,178257,5.444,3000000,123979721,0.090322581,1,6.2,0,0.941176471,6.2,6.390862745,0.011921749,1.823529412,0.364705882,5,Infinity,Infinity,0.2,1,0.2,0.364705882,0
Aleatorio3M,borovecki-pn-freq-8,6,31,17,14,22283,178257,6.022,3000000,119777719,0.090322581,1,6.2,0,0.941176471,6.2,6.390862745,0.011921749,1.823529412,0.364705882,5,Infinity,Infinity,0.2,1,0.2,0.364705882,0
Aleatorio3M,borovecki-pn-freq-8,7,31,17,14,22283,178257,9.375,3000000,117705823,0.090322581,1,6.2,0,0.941176471,6.2,6.390862745,0.011921749,1.823529412,0.364705882,5,Infinity,Infinity,0.2,1,0.2,0.364705882,0
Aleatorio3M,borovecki-pn-freq-8,8,31,17,14,22283,178257,8.845,3000000,112131119,0.090322581,1,6.2,0,1,6.2,6.390862745,0.011921749,1.823529412,0.364705882,5,Infinity,Infinity,0.2,1,0.2,0.364705882,0
Aleatorio3M,borovecki-pn-freq-8,9,31,17,14,22283,178257,8.955,3000000,108626351,0.090322581,1,6.2,0,1,6.2,6.390862745,0.011921749,1.823529412,0.364705882,5,Infinity,Infinity,0.2,1,0.2,0.364705882,0
Aleatorio3M,borovecki-pn-freq-8,10,31,17,14,22283,178257,9.282,3000000,107980007,0.090322581,1,6.2,0,0.823529412,6.2,6.390862745,0.011921749,1.823529412,0.364705882,5,Infinity,Infinity,0.2,1,0.2,0.364705882,0
Aleatorio3M,borovecki-pn-width-2,1,31,17,14,22283,44566,9.89,3000000,179424673,0.224349636,2,15.4,0,1,15.4,25.25284314,6.70E-07,1.823529412,0.905882353,5,Infinity,Infinity,0.496774194,1,0.496774194,0.905882353,0
Aleatorio3M,borovecki-pn-width-2,2,31,17,14,22283,44566,10.624,3000000,125164703,0.045369407,2.6,3.6,0.8,1,3.466666667,NaN,NaN,NaN,0.245378151,5,Infinity,NaN,0.141935484,NaN,0.116129032,0.211764706,0.057142857
Aleatorio3M,borovecki-pn-width-2,3,31,17,14,22283,44566,10.14,3000000,132011827,0.230176899,2.2,15.8,0,1,15.8,26.57186275,3.44E-07,1.823529412,0.929411765,5,Infinity,Infinity,0.509677419,1,0.509677419,0.929411765,0
Aleatorio3M,borovecki-pn-width-2,4,31,17,14,22283,44566,10.109,3000000,124987441,0.227263267,2,15.6,0,1,15.6,25.91235294,5.07E-07,1.823529412,0.917647059,5,Infinity,Infinity,0.503225806,1,0.503225806,0.917647059,0
Aleatorio3M,borovecki-pn-width-2,5,31,17,14,22283,44566,10.592,3000000,123979721,0.062851197,2.4,8.2,3.2,1,4.314285714,6.857969457,0.312237433,1.351923816,0.302521008,5,Infinity,Infinity,0.367741935,0.741377577,0.264516129,0.482352941,0.228571429
Aleatorio3M,borovecki-pn-width-2,6,31,17,14,22283,44566,10.296,3000000,119777719,0.224349636,2,15.4,0,1,15.4,25.25284314,6.70E-07,1.823529412,0.905882353,5,Infinity,Infinity,0.496774194,1,0.496774194,0.905882353,0
Aleatorio3M,borovecki-pn-width-2,7,31,17,14,22283,44566,10.421,3000000,117705823,0.233090531,1.8,16,0,1,16,27.23137255,1.81E-07,1.823529412,0.941176471,5,Infinity,Infinity,0.516129032,1,0.516129032,0.941176471,0
Aleatorio3M,borovecki-pn-width-2,8,31,17,14,22283,44566,10.499,3000000,112131119,0.224349636,1.8,15.4,0,1,15.4,25.25284314,6.70E-07,1.823529412,0.905882353,5,Infinity,Infinity,0.496774194,1,0.496774194,0.905882353,0
Aleatorio3M,borovecki-pn-width-2,9,31,17,14,22283,44566,4.649,3000000,108626351,0.230176899,2.4,15.8,0,1,15.8,26.57186275,3.44E-07,1.823529412,0.929411765,5,Infinity,Infinity,0.509677419,1,0.509677419,0.929411765,0
Aleatorio3M,borovecki-pn-width-2,10,31,17,14,22283,44566,5.725,3000000,107980007,0.230176899,1.8,15.8,0,1,15.8,26.57186275,3.44E-07,1.823529412,0.929411765,5,Infinity,Infinity,0.509677419,1,0.509677419,0.929411765,0
Aleatorio3M,borovecki-pn-width-4,1,31,17,14,22283,87611,10.186,3000000,179424673,0.186472425,1.6,12.8,0,1,12.8,18.14864981,3.93E-05,1.823529412,0.752941176,5,Infinity,Infinity,0.412903226,1,0.412903226,0.752941176,0
Aleatorio3M,borovecki-pn-width-4,2,31,17,14,22283,87611,9.735,3000000,125164703,0.183558793,1.2,12.6,0,1,12.6,17.68583591,4.77E-05,1.823529412,0.741176471,5,Infinity,Infinity,0.406451613,1,0.406451613,0.741176471,0
Aleatorio3M,borovecki-pn-width-4,3,31,17,14,22283,87611,9.828,3000000,132011827,0.183558793,1,12.6,0,1,12.6,17.68583591,4.77E-05,1.823529412,0.741176471,5,Infinity,Infinity,0.406451613,1,0.406451613,0.741176471,0
Aleatorio3M,borovecki-pn-width-4,4,31,17,14,22283,87611,3.931,3000000,124987441,0.186472425,1.2,12.8,0,1,12.8,18.14864981,3.93E-05,1.823529412,0.752941176,5,Infinity,Infinity,0.412903226,1,0.412903226,0.752941176,0
Aleatorio3M,borovecki-pn-width-4,5,31,17,14,22283,87611,5.975,3000000,123979721,0.186472425,1.2,12.8,0,1,12.8,18.14864981,3.93E-05,1.823529412,0.752941176,5,Infinity,Infinity,0.412903226,1,0.412903226,0.752941176,0
Aleatorio3M,borovecki-pn-width-4,6,31,17,14,22283,87611,6.084,3000000,119777719,0.195213319,1.4,13.4,0,1,13.4,19.71064671,2.76E-05,1.823529412,0.788235294,5,Infinity,Infinity,0.432258065,1,0.432258065,0.788235294,0
Aleatorio3M,borovecki-pn-width-4,7,31,17,14,22283,87611,6.177,3000000,117705823,0.183558793,1,12.6,0,1,12.6,17.68583591,4.77E-05,1.823529412,0.741176471,5,Infinity,Infinity,0.406451613,1,0.406451613,0.741176471,0
Aleatorio3M,borovecki-pn-width-4,8,31,17,14,22283,87611,5.975,3000000,112131119,0.195213319,1.8,13.4,0,1,13.4,19.5370915,1.42E-05,1.823529412,0.788235294,5,Infinity,Infinity,0.432258065,1,0.432258065,0.788235294,0
Aleatorio3M,borovecki-pn-width-4,9,31,17,14,22283,87611,6.302,3000000,108626351,0.186472425,1.4,12.8,0,1,12.8,18.14864981,3.93E-05,1.823529412,0.752941176,5,Infinity,Infinity,0.412903226,1,0.412903226,0.752941176,0
Aleatorio3M,borovecki-pn-width-4,10,31,17,14,22283,87611,9.657,3000000,107980007,0.186472425,1.2,12.8,0,1,12.8,18.14864981,3.93E-05,1.823529412,0.752941176,5,Infinity,Infinity,0.412903226,1,0.412903226,0.752941176,0
Aleatorio3M,borovecki-pn-width-8,1,31,17,14,22283,159671,4.664,3000000,179424673,0.157336108,1,10.8,0,0.941176471,10.8,13.70398349,2.79E-04,1.823529412,0.635294118,5,Infinity,Infinity,0.348387097,1,0.348387097,0.635294118,0
Aleatorio3M,borovecki-pn-width-8,2,31,17,14,22283,159671,5.803,3000000,125164703,0.157336108,1,10.8,0,1,10.8,13.70398349,2.79E-04,1.823529412,0.635294118,5,Infinity,Infinity,0.348387097,1,0.348387097,0.635294118,0
Aleatorio3M,borovecki-pn-width-8,3,31,17,14,22283,159671,5.398,3000000,132011827,0.157336108,1,10.8,0,0.941176471,10.8,13.70398349,2.79E-04,1.823529412,0.635294118,5,Infinity,Infinity,0.348387097,1,0.348387097,0.635294118,0
Aleatorio3M,borovecki-pn-width-8,4,31,17,14,22283,159671,5.897,3000000,124987441,0.16024974,1.2,11,0,0.941176471,11,14.08084623,2.17E-04,1.823529412,0.647058824,5,Infinity,Infinity,0.35483871,1,0.35483871,0.647058824,0
